STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,DASF,DASF_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,3/26/2024,,,,,,,,,0,"T,,7,0800",0,"T,,7",0,",,7",8.3,",,7",-4.4,",,7",-1.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,3/27/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",10,",,7",-2.8,",,7",5,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,3/28/2024,,,,,,,,,8.4,",,7,0800",25,",,7",25,",,7",8.9,",,7",-1.7,",,7",-0.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,3/29/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",7.8,",,7",-1.1,",,7",0,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,3/30/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",5,",,7",0,",,7",3.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,3/31/2024,,,,,,,,,24.1,",,7,0800",76,",,7",76,",,7",4.4,",,7",-0.6,",,7",0.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/1/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",7.2,",,7",-5,",,7",-2.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/2/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",13.3,",,7",-2.8,",,7",-2.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/3/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",20.6,",,7",-2.2,",,7",-0.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/4/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",15.6,",,7",-2.8,",,7",-2.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/5/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",3.9,",,7",-3.9,",,7",1.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/6/2024,,,,,,,,,0,"T,,7,0800",0,",,7",0,",,7",4.4,",,7",-6.1,",,7",3.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/7/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",5,",,7",-7.2,",,7",-2.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/8/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",10,",,7",-7.2,",,7",9.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/9/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",11.7,",,7",-4.4,",,7",-3.9,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/10/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",20,",,7",-3.9,",,7",4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/11/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",21.7,",,7",-0.6,",,7",0,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/12/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",21.1,",,7",0,",,7",5.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/13/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",18.3,",,7",-0.6,",,7",4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/14/2024,,,,,,,,,0.5,",,7,0800",0,"T,,7",0,",,7",12.8,",,7",-1.7,",,7",5,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/15/2024,,,,,,,,,1.3,",,7,0800",0,"T,,7",0,",,7",6.7,",,7",0.6,",,7",1.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/16/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",15.6,",,7",-2.8,",,7",1.7,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/17/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",20,",,7",-1.7,",,7",1.7,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/18/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",20.6,",,7",-2.2,",,7",10,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/19/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",18.9,",,7",-1.1,",,7",12.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/20/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",20.6,",,7",0,",,7",17.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/21/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",21.1,",,7",-1.1,",,7",14.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/22/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",23.9,",,7",0,",,7",4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/23/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",23.9,",,7",1.7,",,7",1.7,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/24/2024,,,,,,,,,2.8,",,7,0800",0,",,7",0,",,7",17.2,",,7",-1.1,",,7",-1.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/25/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",16.1,",,7",-1.7,",,7",1.7,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/26/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",16.7,",,7",-1.1,",,7",7.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/27/2024,,,,,,,,,6.4,",,7,0800",0,",,7",0,",,7",14.4,",,7",-1.1,",,7",4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/28/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",17.2,",,7",-2.2,",,7",5.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/29/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",16.1,",,7",-3.3,",,7",7.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,4/30/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",16.7,",,7",-3.9,",,7",10,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/1/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",17.2,",,7",-3.3,",,7",16.7,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/2/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",17.8,",,7",-2.8,",,7",-1.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/3/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",20.6,",,7",-1.1,",,7",18.9,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/4/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",18.9,",,7",1.7,",,7",4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/5/2024,,,,,,,,,29,",,7,0800",127,",,7",76,",,7",8.9,",,7",-2.2,",,7",2.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/6/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",5.6,",,7",-1.7,",,7",0,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/7/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",12.2,",,7",-1.7,",,7",0.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/8/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",15,",,7",-2.2,",,7",4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/9/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",16.1,",,7",3.9,",,7",15.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/10/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",18.9,",,7",0,",,7",4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/11/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",22.8,",,7",0,",,7",22.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/12/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",23.9,",,7",2.8,",,7",23.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/13/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",25.6,",,7",2.8,",,7",3.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/14/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",25.6,",,7",3.3,",,7",4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/15/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",26.7,",,7",3.9,",,7",4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/16/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",26.7,",,7",2.8,",,7",3.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/17/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",27.2,",,7",-0.6,",,7",21.7,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/18/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",26.1,",,7",3.9,",,7",4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/19/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",25.6,",,7",3.9,",,7",15,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/20/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",20.6,",,7",1.1,",,7",3.9,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/21/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",18.3,",,7",-1.7,",,7",4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/22/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",20.6,",,7",1.1,",,7",4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/23/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",20.6,",,7",4.4,",,7",6.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/24/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",20,",,7",1.1,",,7",16.7,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/25/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",18.9,",,7",1.1,",,7",7.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/26/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",17.2,",,7",0,",,7",6.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/27/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",24.4,",,7",3.9,",,7",14.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/28/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",26.1,",,7",2.2,",,7",8.9,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,5/29/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",24.4,",,7",3.9,",,7",8.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/1/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",26.7,",,7",2.8,",,7",24.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/2/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",25,",,7",5.6,",,7",12.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/4/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",25,",,7",5,",,7",5.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/5/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",29.4,",,7",5.6,",,7",9.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/7/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",31.7,",,7",8.3,",,7",24.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/8/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",31.1,",,7",2.8,",,7",28.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/9/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",28.9,",,7",6.7,",,7",20,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/10/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",30,",,7",8.9,",,7",15.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/11/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",31.7,",,7",9.4,",,7",13.9,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/12/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",32.8,",,7",10,",,7",12.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/13/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",32.2,",,7",6.7,",,7",13.9,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/14/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",30.6,",,7",6.7,",,7",19.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/15/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",27.8,",,7",2.8,",,7",18.9,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/16/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",23.9,",,7",5,",,7",7.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/17/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",23.9,",,7",5,",,7",7.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/18/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",18.9,",,7",-1.7,",,7",5.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/19/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",24.4,",,7",1.1,",,7",10,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/20/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",26.1,",,7",4.4,",,7",8.9,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/21/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",29.4,",,7",6.1,",,7",15.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/22/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",31.7,",,7",7.2,",,7",20,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/23/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",32.8,",,7",6.1,",,7",21.7,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/24/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",30,",,7",6.7,",,7",7.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/25/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",30,",,7",7.2,",,7",8.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/26/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",30,",,7",8.3,",,7",15.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/27/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",28.3,",,7",5.6,",,7",15.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/28/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",27.8,",,7",3.3,",,7",26.7,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/29/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",28.9,",,7",5.6,",,7",26.7,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,6/30/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",27.2,",,7",8.9,",,7",15,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/1/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",28.3,",,7",6.7,",,7",10.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/2/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",30.6,",,7",9.4,",,7",15.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/3/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",33.3,",,7",7.8,",,7",12.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/4/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",34.4,",,7",6.7,",,7",32.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/5/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",35.6,",,7",8.9,",,7",34.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/6/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",37.2,",,7",8.9,",,7",25,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/7/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",37.8,",,7",10,",,7",26.7,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/8/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",37.8,",,7",10.6,",,7",20,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/9/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",37.2,",,7",9.4,",,7",12.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/10/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",35.6,",,7",9.4,",,7",12.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/11/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",35.6,",,7",7.8,",,7",8.9,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/12/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",36.1,",,7",8.9,",,7",28.9,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/13/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",36.7,",,7",17.8,",,7",32.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/14/2024,,,,,,,,,0,"T,,7,0800",0,",,7",0,",,7",35.6,",,7",16.7,",,7",21.7,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/15/2024,,,,,,,,,0,"T,,7,0800",0,",,7",0,",,7",31.7,",,7",10,",,7",11.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/16/2024,,,,,,,,,3,",,7,0800",0,",,7",0,",,7",31.1,",,7",10,",,7",11.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/17/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",30.6,",,7",6.7,",,7",10.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/18/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",30,",,7",6.1,",,7",6.7,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/19/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",33.9,",,7",6.7,",,7",30.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/20/2024,,,,,,,,,11.9,",,7,0800",0,",,7",0,",,7",35,",,7",10.6,",,7",20,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/21/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",34.4,",,7",11.7,",,7",21.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/22/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",35.6,",,7",12.8,",,7",16.7,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/23/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",35,",,7",13.9,",,7",15,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/24/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",34.4,",,7",13.3,",,7",22.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/25/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",33.9,",,7",12.2,",,7",29.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/26/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",31.7,",,7",8.3,",,7",30,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/27/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",30.6,",,7",9.4,",,7",16.7,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/28/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",25.6,",,7",5,",,7",12.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/29/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",26.7,",,7",5,",,7",6.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/30/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",27.2,",,7",5.6,",,7",15.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,7/31/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",29.4,",,7",8.3,",,7",10.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,8/1/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",33.9,",,7",9.4,",,7",10.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,8/2/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",35,",,7",10.6,",,7",15.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,8/3/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",33.9,",,7",7.8,",,7",22.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,8/4/2024,,,,,,,,,1.3,",,7,0800",0,",,7",0,",,7",30.6,",,7",10.6,",,7",28.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,8/5/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",31.7,",,7",7.8,",,7",10,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,8/6/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",32.2,",,7",7.8,",,7",10,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,8/7/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",33.9,",,7",10,",,7",11.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,8/8/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",33.9,",,7",10,",,7",15.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,8/9/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",32.2,",,7",8.3,",,7",17.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,8/10/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",32.8,",,7",8.3,",,7",20,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,8/11/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",31.7,",,7",5.6,",,7",29.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,8/12/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",,,,,12.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,8/13/2024,,,,,,,,,0,"T,,7,0800",0,",,7",0,",,7",28.3,",,7",4.4,",,7",8.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,8/14/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",27.2,",,7",5.6,",,7",8.9,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,8/15/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",27.8,",,7",5,",,7",10,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,8/16/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",28.3,",,7",9.4,",,7",26.7,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,8/17/2024,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",28.3,",,7",5,",,7",12.8,",,7,0800"
